Source	Target	Weight_Source_Target	Annotation
serious_infection	miscarriage	2	TBD
serious_infection	severe_illness	2	TBD
serious_infection	tooth_loss	6	TBD
serious_infection	brain_damage	2	TBD
serious_infection	ectopic_pregnancy	4	TBD
serious_infection	amputation	8	TBD
struggle	death	8	TBD
struggle	frustration	4	TBD
struggle	injury	3	TBD
struggle	success	5	TBD
struggle	war	4	TBD
struggle	victory	10	TBD
struggle	anger	3	TBD
struggle	accident	2	TBD
struggle	tragedy	4	TBD
struggle	civil_war	7	TBD
struggle	disturbance	10	TBD
struggle	birth	3	TBD
struggle	political_instability	3	TBD
struggle	development	3	TBD
struggle	bloodshed	2	TBD
struggle	conflict	2	TBD
struggle	revolution	4	TBD
struggle	peace	3	TBD
struggle	problem	2	TBD
struggle	violence	3	TBD
struggle	stress	3	TBD
poor_performance	problem	5	TBD
poor_performance	termination	4	TBD
poor_performance	penalty	2	TBD
poor_performance	loss	3	TBD
poor_performance	loss_of_job	5	TBD
poor_performance	discharge	2	TBD
genital_wart	cervical_cancer	20	TBD
genital_wart	cancer	16	TBD
genital_wart	pain	15	TBD
genital_wart	symptom	3	TBD
genital_wart	lesion	2	TBD
genital_wart	human_papillomavirus	7	TBD
genital_wart	hpv	4	TBD
genital_wart	infection	3	TBD
genital_wart	problem	4	TBD
process	damage	17	TBD
process	pain	18	TBD
process	event	9	TBD
process	problem	27	TBD
process	death	8	TBD
process	formation	20	TBD
process	change	13	TBD
process	disease	30	TBD
process	cancer	6	TBD
process	outcome	17	TBD
process	cell_death	12	TBD
process	neurodegeneration	7	TBD
process	illness	6	TBD
process	error	10	TBD
process	weight_loss	7	TBD
process	earthquake	8	TBD
process	delay	3	TBD
process	landslide	4	TBD
process	variation	4	TBD
process	oxidative_stress	4	TBD
process	stress	3	TBD
process	heart_attack	5	TBD
process	distress	5	TBD
process	resistance	3	TBD
process	poverty	9	TBD
process	aid	7	TBD
process	medical_error	3	TBD
process	frustration	4	TBD
process	complication	3	TBD
process	tension	2	TBD
process	condition	3	TBD
process	harm	7	TBD
process	growth	2	TBD
process	scarring	6	TBD
process	discomfort	2	TBD
process	side_effect	2	TBD
process	tissue_damage	3	TBD
process	heart_disease	5	TBD
process	vulnerability	2	TBD
process	defect	2	TBD
process	injury	3	TBD
process	failure	3	TBD
process	difference	2	TBD
process	global_warming	3	TBD
process	development	3	TBD
process	war	6	TBD
process	cost_saving	2	TBD
process	success	2	TBD
process	speciation	4	TBD
severe_brain_damage	death	11	TBD
severe_brain_damage	coma	7	TBD
severe_brain_damage	mental_retardation	5	TBD
human_papillomavirus	cervical_cancer	470	TBD
human_papillomavirus	genital_wart	200	TBD
human_papillomavirus	cancer	29	TBD
human_papillomavirus	cervical_dysplasia	25	TBD
human_papillomavirus	wart	48	TBD
human_papillomavirus	anal_cancer	22	TBD
human_papillomavirus	condition	15	TBD
human_papillomavirus	lesion	7	TBD
human_papillomavirus	tumor	4	TBD
human_papillomavirus	disease	37	TBD
human_papillomavirus	sexually_transmitted_disease	88	TBD
human_papillomavirus	oropharyngeal_cancer	5	TBD
human_papillomavirus	infection	12	TBD
human_papillomavirus	problem	12	TBD
human_papillomavirus	std	4	TBD
human_papillomavirus	disorder	8	TBD
human_papillomavirus	lung_cancer	2	TBD
human_papillomavirus	liver_cancer	9	TBD
human_papillomavirus	sexually_transmitted_infection	3	TBD
human_papillomavirus	oral_cancer	2	TBD
human_papillomavirus	spontaneous_abortion	3	TBD
human_papillomavirus	vaccine	2	TBD
human_papillomavirus	vaginitis	7	TBD
human_papillomavirus	death	3	TBD
sexual_promiscuity	disease	5	TBD
sexual_promiscuity	infertility	3	TBD
nervous_tension	insomnia	21	TBD
nervous_tension	high_blood_pressure	4	TBD
nervous_tension	restlessness	8	TBD
nervous_tension	headache	12	TBD
nervous_tension	indigestion	4	TBD
domestic_violence	injury	151	TBD
domestic_violence	death	101	TBD
domestic_violence	homelessness	104	TBD
domestic_violence	homicide	22	TBD
domestic_violence	disability	35	TBD
domestic_violence	murder	12	TBD
domestic_violence	trauma	36	TBD
domestic_violence	problem	17	TBD
domestic_violence	suicide	19	TBD
domestic_violence	physical_injury	25	TBD
domestic_violence	shame	7	TBD
domestic_violence	physical_violence	2	TBD
domestic_violence	killing	8	TBD
domestic_violence	divorce	11	TBD
domestic_violence	isolation	2	TBD
domestic_violence	shooting	3	TBD
domestic_violence	insecurity	2	TBD
domestic_violence	health_problem	2	TBD
domestic_violence	legal_problem	6	TBD
domestic_violence	psychological_trauma	16	TBD
domestic_violence	serious_bodily_injury	5	TBD
domestic_violence	pain	2	TBD
domestic_violence	stress	2	TBD
domestic_violence	emergency	3	TBD
domestic_violence	hospitalization	3	TBD
domestic_violence	emergency_room_visit	8	TBD
domestic_violence	depression	2	TBD
domestic_violence	serious_health_condition	2	TBD
domestic_violence	crime	4	TBD
domestic_violence	birth_defect	3	TBD
domestic_violence	absence	8	TBD
domestic_violence	unemployment	3	TBD
domestic_violence	anxiety	2	TBD
domestic_violence	higher_rate	2	TBD
domestic_violence	chronic_health_problem	2	TBD
domestic_violence	symptom	2	TBD
cardiovascular_event	death	35	TBD
cardiovascular_event	morbidity	10	TBD
cardiovascular_event	mortality	8	TBD
cardiovascular_event	premature_death	4	TBD
substance_abuse	homelessness	13	TBD
substance_abuse	depression	38	TBD
substance_abuse	problem	96	TBD
substance_abuse	death	40	TBD
substance_abuse	violence	18	TBD
substance_abuse	mental_illness	12	TBD
substance_abuse	social_problem	13	TBD
substance_abuse	accident	9	TBD
substance_abuse	injury	9	TBD
substance_abuse	health_problem	8	TBD
substance_abuse	crime	13	TBD
substance_abuse	child_abuse	7	TBD
substance_abuse	anxiety	31	TBD
substance_abuse	dementia	5	TBD
substance_abuse	neglect	6	TBD
substance_abuse	mental_health_problem	12	TBD
substance_abuse	development	5	TBD
substance_abuse	illness	8	TBD
substance_abuse	complication	6	TBD
substance_abuse	delinquency	3	TBD
substance_abuse	increased_risk	10	TBD
substance_abuse	medical_problem	10	TBD
substance_abuse	hiv	5	TBD
substance_abuse	negative_consequence	21	TBD
substance_abuse	disorder	31	TBD
substance_abuse	symptom	9	TBD
substance_abuse	insomnia	8	TBD
substance_abuse	poor_academic_performance	7	TBD
substance_abuse	domestic_violence	15	TBD
substance_abuse	disability	6	TBD
substance_abuse	ed	3	TBD
substance_abuse	mental_disorder	3	TBD
substance_abuse	delirium	2	TBD
substance_abuse	disease	4	TBD
substance_abuse	addiction	21	TBD
substance_abuse	destruction	5	TBD
substance_abuse	social_and_economic_harm	142	TBD
substance_abuse	harm	44	TBD
substance_abuse	impulsivity	2	TBD
substance_abuse	psychosis	7	TBD
substance_abuse	serious_consequence	3	TBD
substance_abuse	amnesia	3	TBD
substance_abuse	memory_loss	8	TBD
substance_abuse	distress	3	TBD
substance_abuse	health_risk	14	TBD
substance_abuse	damage	11	TBD
substance_abuse	criminal_activity	2	TBD
substance_abuse	social_ill	2	TBD
substance_abuse	morbidity	5	TBD
substance_abuse	challenge	11	TBD
substance_abuse	behavior	10	TBD
substance_abuse	lost_productivity	7	TBD
substance_abuse	impairment	3	TBD
substance_abuse	psychological_disorder	8	TBD
substance_abuse	erratic_behavior	3	TBD
substance_abuse	obesity	3	TBD
substance_abuse	poor_health	4	TBD
substance_abuse	birth_defect	7	TBD
substance_abuse	absenteeism	3	TBD
substance_abuse	condition	4	TBD
substance_abuse	depressive_symptom	6	TBD
substance_abuse	hiv_infection	2	TBD
substance_abuse	health	4	TBD
substance_abuse	psychiatric_disorder	3	TBD
substance_abuse	suicide	1	TBD
medical_bill	bankruptcy	630	TBD
medical_bill	debt	10	TBD
medical_bill	personal_bankruptcy	29	TBD
medical_bill	bad_credit	5	TBD
medical_bill	financial_hardship	4	TBD
medical_bill	financial_problem	20	TBD
medical_bill	financial_difficulty	6	TBD
medical_bill	financial_burden	4	TBD
medical_bill	stress	2	TBD
medical_bill	credit_problem	2	TBD
oil_spill	damage	83	TBD
oil_spill	loss	33	TBD
oil_spill	economic_loss	8	TBD
oil_spill	pollution	11	TBD
oil_spill	injury	20	TBD
oil_spill	problem	3	TBD
oil_spill	devastation	12	TBD
oil_spill	environmental_damage	17	TBD
oil_spill	loss_of_income	3	TBD
oil_spill	contamination	3	TBD
oil_spill	economic_damage	4	TBD
oil_spill	mortality	2	TBD
oil_spill	fire	2	TBD
alcohol_addiction	problem	388	TBD
alcohol_addiction	health_problem	9	TBD
alcohol_addiction	pain	7	TBD
alcohol_addiction	homelessness	2	TBD
alcohol_addiction	death	5	TBD
alcohol_addiction	devastation	3	TBD
alcohol_addiction	symptom	3	TBD
alcohol_addiction	serious_problem	2	TBD
alcohol_addiction	child_abuse	2	TBD
alcohol_addiction	physical_problem	6	TBD
alcohol_addiction	withdrawal_symptom	3	TBD
cf	symptom	28	TBD
cf	fatigue	11	TBD
cf	disability	12	TBD
cf	medical_problem	5	TBD
cf	problem	7	TBD
cf	anxiety	6	TBD
cf	depression	7	TBD
cf	cognitive_problem	6	TBD
cf	loss	4	TBD
cf	mutation	2	TBD
cf	infertility	12	TBD
cf	pain	5	TBD
cf	sleep	6	TBD
cf	chronic_pain	7	TBD
cf	reproductive_problem	5	TBD
cf	joint_pain	3	TBD
cf	chronic_fatigue	2	TBD
cf	complication	2	TBD
cf	cf	5	TBD
stuttering	anxiety	2	TBD
stuttering	stress	2	TBD
endocarditis	death	22	TBD
endocarditis	heart_failure	4	TBD
endocarditis	mortality	4	TBD
endocarditis	stroke	2	TBD
endocarditis	irregular_heartbeat	2	TBD
endocarditis	complication	2	TBD
serious_side_effect	death	117	TBD
serious_side_effect	hospitalization	112	TBD
serious_side_effect	coma	10	TBD
serious_side_effect	injury	2	TBD
serious_side_effect	pain	2	TBD
serious_side_effect	concern	2	TBD
prostate_cancer	death	512	TBD
prostate_cancer	symptom	56	TBD
prostate_cancer	complication	11	TBD
prostate_cancer	morbidity	18	TBD
prostate_cancer	problem	114	TBD
prostate_cancer	pain	182	TBD
prostate_cancer	cancer_death	245	TBD
prostate_cancer	erectile_dysfunction	14	TBD
prostate_cancer	elevated_psa	5	TBD
prostate_cancer	bone_pain	4	TBD
prostate_cancer	ed	4	TBD
prostate_cancer	urinary_incontinence	4	TBD
prostate_cancer	significant_mortality	2	TBD
prostate_cancer	kidney_failure	3	TBD
prostate_cancer	high_mortality	2	TBD
prostate_cancer	disease	2	TBD
prostate_cancer	same_symptom	3	TBD
prostate_cancer	change	3	TBD
prostate_cancer	incontinence	6	TBD
prostate_cancer	impotence	2	TBD
prostate_cancer	colon_cancer	2	TBD
prostate_cancer	health_problem	5	TBD
mania	psychosis	21	TBD
mania	problem	8	TBD
mania	behavior	4	TBD
mania	death	2	TBD
mania	psychotic_symptom	3	TBD
mania	depressive_symptom	6	TBD
mania	depression	4	TBD
mania	hallucination	3	TBD
mania	disorder	5	TBD
proteinuria	edema	4	TBD
proteinuria	hypertension	5	TBD
mouth_ulcer	pain	10	TBD
blowout	oil_spill	3	TBD
blowout	accident	10	TBD
blowout	explosion	8	TBD
blowout	fire	2	TBD
metabolic_disturbance	dizziness	2	TBD
mental_anguish	suffering	7	TBD
damage_to_the_liver	scarring	6	TBD
damage_to_the_liver	cirrhosis	12	TBD
damage_to_the_liver	death	13	TBD
damage_to_the_liver	fibrosis	3	TBD
autoimmune_disorder	inflammation	53	TBD
autoimmune_disorder	hyperthyroidism	11	TBD
autoimmune_disorder	paralysis	20	TBD
autoimmune_disorder	hypothyroidism	16	TBD
autoimmune_disorder	hair_loss	5	TBD
autoimmune_disorder	symptom	5	TBD
autoimmune_disorder	premature_menopause	4	TBD
autoimmune_disorder	disease	4	TBD
autoimmune_disorder	hearing_loss	4	TBD
autoimmune_disorder	inflammation_of_the_joint	3	TBD
autoimmune_disorder	condition	9	TBD
autoimmune_disorder	joint_inflammation	2	TBD
autoimmune_disorder	chronic_fatigue	3	TBD
autoimmune_disorder	pain	3	TBD
autoimmune_disorder	stiffness	7	TBD
autoimmune_disorder	arthritis	3	TBD
autoimmune_disorder	chronic_inflammation	5	TBD
autoimmune_disorder	neuropathy	4	TBD
autoimmune_disorder	gastritis	5	TBD
autoimmune_disorder	asthma	2	TBD
autoimmune_disorder	allergy	2	TBD
autoimmune_disorder	myocarditis	6	TBD
autoimmune_disorder	immune_system	3	TBD
autoimmune_disorder	pericarditis	4	TBD
autoimmune_disorder	pleurisy	1	TBD
blood_vessel_damage	heart_disease	5	TBD
blood_vessel_damage	stroke	5	TBD
blood_vessel_damage	heart_attack	3	TBD
blood_vessel_damage	migraine	7	TBD
sweating	dehydration	26	TBD
sweating	weight_loss	7	TBD
sweating	body_odor	5	TBD
sweating	acne	10	TBD
sweating	loss_of_fluid	4	TBD
sweating	water_loss	10	TBD
sweating	hypothermia	5	TBD
sweating	loss	4	TBD
sweating	insomnia	5	TBD
sweating	discomfort	2	TBD
sweating	embarrassment	2	TBD
sweating	cramp	2	TBD
complication	death	1335	TBD
complication	mortality	101	TBD
complication	heart_attack	57	TBD
complication	stroke	67	TBD
complication	problem	335	TBD
complication	pneumonia	19	TBD
complication	hospitalization	107	TBD
complication	heart_failure	15	TBD
complication	morbidity	102	TBD
complication	kidney_failure	61	TBD
complication	disability	61	TBD
complication	maternal_death	31	TBD
complication	delay	25	TBD
complication	complication	25	TBD
complication	pain	39	TBD
complication	significant_morbidity	21	TBD
complication	blindness	73	TBD
complication	premature_death	10	TBD
complication	early_death	12	TBD
complication	symptom	12	TBD
complication	respiratory_failure	7	TBD
complication	cardiac_arrest	9	TBD
complication	illness	11	TBD
complication	infertility	18	TBD
complication	serious_illness	38	TBD
complication	fatality	10	TBD
complication	brain_damage	7	TBD
complication	surgery	56	TBD
complication	infection	20	TBD
complication	injury	11	TBD
complication	liver_failure	17	TBD
complication	passing	7	TBD
complication	cerebral_palsy	10	TBD
complication	birth_injury	14	TBD
complication	confusion	6	TBD
complication	obesity	7	TBD
complication	increased_cost	12	TBD
complication	disease	14	TBD
complication	amputation	60	TBD
complication	loss_of_vision	6	TBD
complication	diabetes	16	TBD
complication	hysterectomy	4	TBD
complication	higher_mortality	4	TBD
complication	paralysis	8	TBD
complication	death_of_the_child	6	TBD
complication	serious_complication	9	TBD
complication	sterility	4	TBD
complication	constipation	3	TBD
complication	high_cost	6	TBD
complication	longer_hospital_stay	8	TBD
complication	morbidity_and_mortality	14	TBD
complication	seizure	9	TBD
complication	trauma	6	TBD
complication	emergency_room_visit	5	TBD
complication	kidney_damage	32	TBD
complication	miscarriage	14	TBD
complication	lower_extremity_amputation	4	TBD
complication	reoperation	29	TBD
complication	nerve_damage	11	TBD
complication	increased_mortality	4	TBD
complication	low_blood_sugar	4	TBD
complication	condition	13	TBD
complication	failure	5	TBD
complication	untimely_death	5	TBD
complication	impaired_vision	3	TBD
complication	hypertension	6	TBD
complication	sudden_death	6	TBD
complication	chronic_disease	3	TBD
complication	hospital_admission	4	TBD
complication	permanent_disability	42	TBD
complication	pericarditis	2	TBD
complication	health_problem	2	TBD
complication	multiple_organ_failure	2	TBD
complication	eye_damage	2	TBD
complication	father_'s_death	7	TBD
complication	deafness	3	TBD
complication	declining_health	4	TBD
complication	cost	27	TBD
complication	childbirth	2	TBD
complication	long_hospital_stay	2	TBD
complication	maternal_mortality	11	TBD
complication	vision_loss	13	TBD
complication	wound	2	TBD
complication	serious_problem	27	TBD
complication	serious_condition	3	TBD
complication	serious_health_problem	6	TBD
complication	mental_retardation	4	TBD
complication	limb_loss	2	TBD
complication	higher_rate	2	TBD
complication	anemia	2	TBD
complication	jaundice	2	TBD
complication	bleeding	3	TBD
complication	hospital_readmission	10	TBD
complication	numerous_problem	7	TBD
complication	asphyxia	5	TBD
complication	loss	6	TBD
complication	high_morbidity	3	TBD
complication	scar_tissue	3	TBD
complication	additional_expense	3	TBD
complication	loss_of_the_eye	5	TBD
complication	heart_disease	15	TBD
complication	kidney_disease	9	TBD
complication	serious_infection	12	TBD
complication	heart	5	TBD
complication	poor_outcome	6	TBD
complication	abdominal_aortic_aneurysm	2	TBD
complication	reduced_quality_of_life	9	TBD
complication	crisis	2	TBD
complication	high_blood_sugar	3	TBD
complication	visual_loss	9	TBD
complication	double_vision	2	TBD
complication	myocardial_infarction	3	TBD
complication	significant_mortality	5	TBD
complication	sickness	7	TBD
complication	fire	7	TBD
complication	brain_injury	6	TBD
complication	blood_clot	6	TBD
complication	tragedy	9	TBD
complication	damage	4	TBD
complication	excessive_bleeding	4	TBD
complication	stillbirth	7	TBD
complication	premature_birth	2	TBD
complication	organ_failure	2	TBD
complication	increased_morbidity	2	TBD
complication	loss_of_independence	4	TBD
complication	hepatitis	13	TBD
complication	severe_pain	3	TBD
complication	limb_amputation	7	TBD
complication	hospital_stay	2	TBD
complication	congestive_heart_failure	9	TBD
complication	high_mortality	3	TBD
complication	diabetes_mellitus	5	TBD
complication	infant_mortality	9	TBD
complication	necessity	3	TBD
complication	fracture	4	TBD
complication	higher_cost	2	TBD
complication	permanent_paralysis	2	TBD
complication	severe_problem	2	TBD
complication	serious_injury	7	TBD
complication	irritation	4	TBD
complication	age	3	TBD
complication	additional_procedure	4	TBD
complication	unnecessary_hospitalization	37	TBD
complication	pelvic_pain	3	TBD
complication	lingering_illness	2	TBD
complication	dialysis	4	TBD
complication	discomfort	2	TBD
complication	severe_complication	2	TBD
complication	own_death	2	TBD
complication	disfigurement	3	TBD
complication	hospitalisation	3	TBD
complication	liver_problem	2	TBD
complication	irregular_astigmatism	3	TBD
complication	decreased_quality_of_life	2	TBD
complication	change	3	TBD
complication	liver	3	TBD
complication	oxygen_deprivation	2	TBD
complication	medical_cost	6	TBD
complication	suffering	2	TBD
complication	mother_'s_death	2	TBD
complication	severe_illness	2	TBD
complication	coma	2	TBD
abnormal_heartbeat	sudden_death	2	TBD
abnormal_heartbeat	death	3	TBD
skin_reaction	death	25	TBD
bone_problem	pain	6	TBD
bone_loss	osteoporosis	175	TBD
bone_loss	fracture	53	TBD
bone_loss	pain	14	TBD
bone_loss	gum_recession	4	TBD
bone_loss	loss_of_teeth	4	TBD
bone_loss	disease	5	TBD
bone_loss	tooth_loss	7	TBD
bone_loss	increase	2	TBD
bone_loss	hip_fracture	5	TBD
bone_loss	brittle_bone	2	TBD
bone_loss	osteoarthritis	2	TBD
low_testosterone_level	erectile_dysfunction	6	TBD
low_testosterone_level	symptom	5	TBD
low_testosterone_level	depression	6	TBD
low_testosterone_level	fatigue	10	TBD
low_testosterone_level	decreased_libido	7	TBD
low_testosterone_level	infertility	4	TBD
low_testosterone_level	problem	6	TBD
low_testosterone_level	difficulty	3	TBD
low_testosterone_level	osteoporosis	4	TBD
low_testosterone_level	sexual_dysfunction	7	TBD
low_testosterone_level	low_libido	3	TBD
low_testosterone_level	insulin_resistance	4	TBD
low_testosterone_level	vaginal_dryness	8	TBD
bloating	discomfort	11	TBD
bloating	nausea	37	TBD
bloating	constipation	2	TBD
bloating	headache	2	TBD
lumbar_stenosis	pain	3	TBD
response	tension	3	TBD
response	failure	4	TBD
response	discipline	2	TBD
response	confusion	4	TBD
response	problem	2	TBD
response	harm	2	TBD
response	memory	2	TBD
reoperation	mortality	3	TBD
adhesion	pain	224	TBD
adhesion	infertility	67	TBD
adhesion	bowel_obstruction	26	TBD
adhesion	intestinal_obstruction	15	TBD
adhesion	chronic_pain	8	TBD
adhesion	abdominal_pain	5	TBD
adhesion	chronic_pelvic_pain	13	TBD
adhesion	obstruction	17	TBD
adhesion	problem	21	TBD
adhesion	pelvic_pain	4	TBD
adhesion	inflammation	27	TBD
adhesion	discomfort	9	TBD
adhesion	serious_complication	10	TBD
adhesion	loss_of_flexibility	34	TBD
adhesion	dysfunction	10	TBD
adhesion	fertility_problem	4	TBD
adhesion	blockage	3	TBD
adhesion	female_infertility	4	TBD
adhesion	chest_pain	2	TBD
despair	suicide	42	TBD
despair	depression	7	TBD
despair	death	7	TBD
despair	violence	19	TBD
despair	hopelessness	11	TBD
despair	unrest	2	TBD
despair	alcohol_abuse	2	TBD
despair	apathy	26	TBD
despair	tragedy	2	TBD
despair	thought_of_suicide	2	TBD
despair	feeling	2	TBD
despair	pain	2	TBD
despair	inaction	4	TBD
despair	terrorism	3	TBD
surgery	complication	292	TBD
surgery	pain	1212	TBD
surgery	death	95	TBD
surgery	scar_tissue	68	TBD
surgery	infection	76	TBD
surgery	scarring	79	TBD
surgery	scar	76	TBD
surgery	weight_loss	52	TBD
surgery	damage	46	TBD
surgery	adhesion	45	TBD
surgery	problem	104	TBD
surgery	injury	61	TBD
surgery	serious_complication	12	TBD
surgery	inflammation	60	TBD
surgery	stroke	18	TBD
surgery	side_effect	69	TBD
surgery	impotence	41	TBD
surgery	discomfort	44	TBD
surgery	menopause	14	TBD
surgery	trauma	35	TBD
surgery	hair_loss	32	TBD
surgery	incontinence	19	TBD
surgery	condition	18	TBD
surgery	bleeding	26	TBD
